,lat,long,dissemination_area,quest,ville,codep,rta,arron,debut,mess1,q1,q2_m1,q2_m2,q2_m3,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14_m1,q14_m2,q14_m3,q15,q16,q17,q18,q19,q20,q20a,q21,q22,q23,q24,q25,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,pond
0,45.548858,-73.55555,24662051,3,MONTREAL,H1W1E5,H1W,13,1,1,2, , , , , , , , , , , , , , ,2,4, ,2,1,2,4,4,2,1,2,2,2,1,1,1,2,1,1,3,2,2,2,1,2, ,0.98007152863766
1,45.438942,-73.663464,24663389,4,LACHINE,H8S,H8S,28,1,1,2, , , , , , , , , , , , , , ,6, , ,2,1,4,4,2,2,1,2,9,1,1,3,3,2,1,3,3,1,2,1,1,2, ,0.91357010076408
2,45.6216766544273,-73.6104307855879,24663282,7,SAINT-LAURENT,H1G,H1G,14,1,1,2, , , , , , , , , , , , , , ,4, , ,2,2,3,4,3,2,2,2,2,2,1,1,1,2,1,2,3,1,2,2,1,2, ,0.98007152863766
3,45.592933,-73.559395,24660140,17,MONTREAL,H1M2T8,H1M,13,1,1,1,2, , ,4,1,2,2,2,1,2,1,2,1,1, , , ,3,4,1,4,4,2,0,1,3,1,1,1,1,3,3,1,3,2,1,1,1,1,3,0.81856585972332
4,45.533148,-73.723553,24662477,19,MONTREAL,H4J2L8,H4J,9,1,1,2, , , , , , , , , , , , , , ,5,3, ,3,2,2,2,4,1, ,2,1,1,1,2,2,3,1,1,2,2,2,1,1,2, ,0.81856585972332
5,45.5835803,-73.5421167,24663320,21,LASALLE,H1N,H1N,13,1,1,2, , , , , , , , , , , , , , ,1, , ,3,4,1,1,4,5,0,2,1,1,1,1,1,3,3,1,1,2,2,1,1,2, ,0.81856585972332
6,45.630095,-73.589708,24662836,30,MONTREAL,H1E3J1,H1E,3,1,1,2, , , , , , , , , , , , , , ,4, , ,4,6,1,4,4,3,0,2,1,1,1,1,1,4,4,1,3,2,2,1,1,2, ,0.5614779907308399
7,45.518462,-73.597675,24662111,45,OUTREMONT,H2V3X7,H2V,1,1,1,2, , , , , , , , , , , , , , ,13,1,3,4,4,3,2,4,1, ,1,2,2,1,2,2,4,3,2,2,2,1,2,1,2, ,0.71318334403313
8,45.554799,-73.617388,24662623,46,MONTREAL,H2E1B6,H2E,6,1,1,2, , , , , , , , , , , , , , ,3,1, ,2,1,2,1,4,2,0,2,3,2,1,2,2,2,1,1,1,2,2,2,1,2, ,0.98007152863766
9,45.50176,-73.913292,24663067,51,L'ILE-BIZARD,H9E1P6,H9E,26,1,1,1,2, , ,3,1,2,2,2,2,1,2,2,1,2, , , ,1,3,4,1,4,3,0,1,9,2,1,3,3,1,2,3,1,2,1,2,1,1,2,2.16279574167529
10,45.559743,-73.54564,24662056,58,MONTREAL,H1V3A7,H1V,13,1,1,1,2, , ,2,1,1,2,2,2,2,1,2,1,2, , , ,2,1,4,2,4,4,2,1,6,2,1,1,1,2,1,3,2,2,1,2,1,1,1,0.98007152863766
11,45.553359,-73.558261,24662041,61,MONTREAL,H1X2K2,H1X,4,1,1,2, , , , , , , , , , , , , , ,1, , ,9,1,2,1,4,3,1,1,6,1,1,2,2, ,1,1,1,2,1,1,1,2, ,2.30148156975812
12,45.5552556624569,-73.6174629628658,24662626,72,SAINT-MICHEL,H2E,H2E,6,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,2,2,4,2,0,1,3,2,1,2,2,3,1,1,2,2,1,2,1,2, ,0.76672607558491
13,45.619782,-73.626447,24662781,78,MONTREAL-NORD,H1G1L1,H1G,14,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,4,1,4,1, ,2,1,2,1,1,1,4,3,3,1,2,2,2,1,2, ,0.71318334403313
14,45.473301,-73.636382,24660634,79,MONTREAL,H3X3R6,H3X,31,1,1,1,2, , ,4,1,1,2,2,2,2,2,2,1,2, , , ,4,4,4,1,4,5,2,1,6,1,1,3,3,4,3,3,1,2,1,1,1,1,3,0.5614779907308399
15,45.652291,-73.50553,24662926,82,MONTREAL,H1B5S5,H1B,17,1,1,2, , , , , , , , , , , , , , ,1,4, ,3,1,3,1,4,1, ,1,2,2,1,1,1,3,1,2,1,2,1,2,1,2, ,0.76672607558491
16,45.573179,-73.582657,24660233,85,SAINT-LEONARD,H1S2P9,H1S,15,1,1,1,1, , ,2,1,2,2,2,1,1,2,1,1,1, , , ,4,4,2,1,4,2,0,2,1,2,1,1,1,4,3,1,1,2,2,2,1,1,1,0.71318334403313
17,45.459998,-73.663247,24660862,89,COTE SAINT-LUC,H4X2A3,H4X,32,1,1,1,2, , ,3,3,2,2,2,1,1,1,2,1,2, , , ,4,4,4,1,4,4,1,1,3,1,1,3,3,4,3,3,1,2,1,1,1,1,2,0.5614779907308399
18,45.65049,-73.506428,24662924,94,POINTE-AUX-TREMBLES,H1B3B9,H1B,17,1,1,1,2, , ,2,3,2,2,2,1,2,2,2,2,2, , , ,2,1,3,4,4,3,1,1,5,2,1,1,1,2,1,2,3,2,1,2,1,1,1,0.98007152863766
19,45.592793,-73.51587,24660089,104,MONTREAL,H1L5S6,H1L,13,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,2,4,4,4,0,1,2,2,1,1,1,3,1,1,3,2,1,2,1,2, ,0.76672607558491
20,45.612294,-73.613644,24662758,134,MONTREAL-NORD,H1G2L9,H1G,14,1,1,1,2,1, ,4,2,1,2,2,2,2,1,1,1,2, , , ,2,1,4,1,4,2,3,2,6,1,1,1,1,2,1,3,1,2,2,1,1,1,3,0.91357010076408
21,45.585983,-73.581544,24660218,137,SAINT-LEONARD,H1S1E5,H1S,15,1,1,2, , , , , , , , , , , , , , ,5, , ,1,2,3,1,4,1, ,2,2,2,1,1,1,1,1,2,1,2,2,2,1,2, ,2.16279574167529
22,45.545285,-73.592398,24662096,145,MONTREAL,H2G2M8,H2G,4,1,1,1,1, , ,3,1,2,2,2,2,1,1,2,1,2, , , ,1,3,4,2,3,2,0,2,5,2,1,2,2,1,2,3,2,1,2,2,1,1,2,2.16279574167529
23,45.551043,-73.64541,24660495,149,MONTREAL,H2M1X8,H2M,9,1,1,2, , , , , , , , , , , , , , ,9, , ,4,4,1,1,4,2,0,1,9,2,1,2,2,4,3,1,1,2,1,2,1,2, ,0.71318334403313
24,45.628587,-73.615642,24662822,151,MONTREAL,H1E7C6,H1E,3,1,1,2, , , , , , , , , , , , , , ,3,16, ,3,4,4,1,4,2,0,1,4,2,1,1,1,3,3,3,1,2,1,2,1,2, ,0.76672607558491
25,45.522305,-73.696694,24663378,158,SAINT-LAURENT,H4L3B3,H4L,27,1,1,1,2, , ,4,1,1,2,2,2,4,1,1,1,2, , , ,3,1,4,3,4,3,0,1,3,2,1,3,3,3,1,3,2,2,1,2,1,1,3,0.76672607558491
26,45.540755,-73.539839,24661918,160,MONTREAL,H1W3X9,H1W,13,1,1,2, , , , , , , , , , , , , , ,13, , ,4,4,1,1,4,1, ,2,1,2,1,1,1,4,3,1,1,2,2,2,1,2, ,0.71318334403313
27,45.563265,-73.643327,24662589,165,MONTREAL,H2M2R4,H2M,9,1,1,2, , , , , , , , , , , , , , ,1,2, ,3,1,3,1,4,2,0,1,9,1,1,2,2,3,1,2,1,2,1,1,1,2, ,0.81856585972332
28,45.455459,-73.565567,24661215,168,VERDUN,H4G2Z8,H4G,7,1,1,1,2, , ,2,2,2,2,2,1,1,1,1,2,2, , , ,2,2,2,1,4,4,0,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,0.91357010076408
29,45.489579,-73.591974,24661073,171,WESTMOUNT,H3Y3J2,H3Y,8,1,1,2, , , , , , , , , , , , , , ,5, , ,4,4,4,4,4,2,0,1,9,1,1,2,2,4,3,3,3,2,1,1,1,2, ,0.5614779907308399
30,45.5835803,-73.5421167,24663320,174,MONTREAL,H1N,H1N,13,1,1,2, , , , , , , , , , , , , , ,12,1, ,4,1,3,2,4,1, ,1,3,1,1,1,1,4,1,2,2,2,1,1,1,2, ,0.5614779907308399
31,45.582838,-73.596269,24660271,199,SAINT-LEONARD,H1R2N7,H1R,15,1,1,2, , , , , , , , , , , , , , ,3,4, ,3,1,3,1,4,1, ,2,9,1,1,1,1,3,1,2,1,2,2,1,1,2, ,0.81856585972332
32,45.453548,-73.570003,24661162,201,VERDUN,H4H1T3,H4H,7,1,1,2, , , , , , , , , , , , , , ,13,5, ,4,4,2,1,4,1, ,1,3,2,2,2,2,4,3,1,1,2,1,2,2,2, ,0.71318334403313
33,45.478485,-73.622858,24660645,205,MONTREAL,H4A3E9,H4A,11,1,1,2, , , , , , , , , , , , , , ,1,4, ,3,1,4,1,4,2,0,1,6,2,1,2,2,3,1,3,1,2,1,2,1,2, ,0.76672607558491
34,45.559997,-73.541175,24662058,207,MONTREAL,H1V3G3,H1V,13,1,1,2, , , , , , , , , , , , , , ,4, , ,2,1,3,2,4,2,0,1,4,1,1,1,1,2,1,2,2,2,1,1,1,2, ,0.91357010076408
35,45.542798,-73.638131,24662610,212,MONTREAL,H2P2K4,H2P,6,1,1,2, , , , , , , , , , , , , , ,4, , ,3,1,4,1,4,2,0,1,6,2,1,2,2,3,1,3,1,2,1,2,1,2, ,0.76672607558491
36,45.661498,-73.554741,24662944,215,MONTREAL,H1C2A9,H1C,3,1,1,2, , , , , , , , , , , , , , ,3, , ,4,4,2,4,4,1, ,9,1,1,1,1,1,4,3,1,3,2, ,1,1,2, ,0.5614779907308399
37,45.567943,-73.55203,24661709,217,MONTREAL,H1T3X1,H1T,4,1,1,1,1, , ,2,1,2,2,2,2,1,2,2,2,1, , , ,4,4,4,1,4,2,0,2,6,1,1,2,2,4,3,3,1,2,2,1,1,1,1,0.5614779907308399
38,45.652281,-73.501734,24660036,221,MONTREAL,H1A0A1,H1A,3,1,1,2, , , , , , , , , , , , , , ,97, , ,4,4,1,2,4,1, ,2,1,2,1,1,1,4,3,1,2,2,2,2,1,2, ,0.71318334403313
39,45.55385,-73.574812,24662010,227,MONTREAL,H1X1N1,H1X,4,1,1,1,1, , ,2,1,2,2,2,2,2,2,1,1,2, , , ,2,1,4,4,4,4,2,1,5,2,1,2,2,2,1,3,3,2,1,2,1,1,1,0.98007152863766
40,45.482156,-73.579729,24662134,229,MONTREAL,H4C3M5,H4C,5,1,1,2, , , , , , , , , , , , , , ,13, , ,4,4,3,2,4,1, ,2,1,2,1,2,2,4,3,2,2,2,2,2,1,2, ,0.71318334403313
41,45.569596,-73.65418,24662648,232,MONTREAL,H2B2B5,H2B,9,1,1,1,2,1, ,1,1,1,2,2,1,1,1,2,1,2, , , ,2,1,4,1,4,2,1,1,6,1,1,2,2,2,1,3,1,2,1,1,1,1,1,0.91357010076408
42,45.509517,-73.576654,24661277,234,MONTREAL,H2X3R4,H2X,2,1,1,2, , , , , , , , , , , , , , ,4,1, ,4,4,4,2,4,1, ,2,2,1,1,2,2,4,3,3,2,2,2,1,1,2, ,0.5614779907308399
43,45.511041,-73.71408,24663414,246,SAINT-LAURENT,H4R3N1,H4R,27,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,4,1,4,2,0,1,6,1,1,3,3,4,3,3,1,2,1,1,1,2, ,0.5614779907308399
44,45.506467,-73.632767,24661315,273,MONTREAL,H3S1K2,H3S,11,1,1,1,5, , ,2,1,2,2,2,2,1,2,2,1,2, , , ,2,1,2,4,4,2,6,2,9,2,1,2,2,2,1,1,3,2,2,2,1,1,1,0.98007152863766
45,45.517525,-73.558877,24661859,276,MONTREAL,H2L1Z3,H2L,16,1,1,2, , , , , , , , , , , , , , ,1,3, ,2,1,3,4,3,2,0,2,2,1,1,2,2,2,1,2,3,1,2,1,1,2, ,0.91357010076408
46,45.597431,-73.556132,24660205,281,ANJOU,H1M3B8,H1M,13,1,1,2, , , , , , , , , , , , , , ,8, , ,3,1,4,2,4,2,0,1,6,2,1,1,1,3,1,3,2,2,1,2,1,2, ,0.76672607558491
47,45.608909,-73.554368,24660185,283,ANJOU,H1K3M4,H1K,10,1,1,1,5,2, ,4,1,1,2,2,2,1,1,2,1,1, , , ,3,4,4,1,4,3,0,1,6,1,1,1,1,3,3,3,1,2,1,1,1,1,3,0.81856585972332
48,45.6216766544273,-73.6104307855879,24663282,304,SAINT-MICHEL,H1G,H1G,14,1,1,1,2, , ,3,3,1,2,2,2,4,1,2,1,1, , , ,1,3,3,4,4,5,1,1,4,2,1,1,1,1,2,2,3,2,1,2,1,1,2,2.16279574167529
49,45.464938,-73.644989,24660865,306,MONTREAL,H4V1P2,H4V,18,1,1,2, , , , , , , , , , , , , , ,4, , ,1,6,4,4,2,2,2,2,2,2,1,3,3,1,4,3,3,1,2,2,1,2, ,2.16279574167529
50,45.434233,-73.88707,24663099,321,BEACONSFIELD,H9W6H2,H9W,30,1,1,1,2, , ,4,1,2,2,2,2,1,2,1,1,2, , , ,2,1,4,4,4,2,2,1,6,1,2,3,3,2,1,3,3,2,1,1,2,1,3,0.91357010076408
51,45.511486,-73.629371,24661342,327,MONTREAL,H3S1H2,H3S,11,1,1,2, , , , , , , , , , , , , , ,3,4, ,1,2,2,1,4,2,0,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2, ,2.30148156975812
52,45.479508,-73.586273,24662136,339,MONTREAL,H4C2P8,H4C,5,1,1,2, , , , , , , , , , , , , , ,1,9, ,2,1,3,2,4,1, ,2,9,2,1,2,2,2,1,2,2,2,2,2,1,2, ,0.98007152863766
53,45.465347,-73.638282,24663426,340,MONTREAL,H4B2K6,H4B,11,1,1,2, , , , , , , , , , , , , , ,4,6, ,2,1,3,4,2,2,1,2,2,2,1,2,2,2,1,2,3,1,2,2,1,2, ,0.98007152863766
54,45.502486,-73.563026,24661283,349,MONTREAL,H2Z1G6,H2Z,16,1,1,2, , , , , , , , , , , , , , ,97, , ,9,9,9,9,9,99,99,9,9,1,2,2,2, , , , , , ,1,2,2, ,0.91357010076408
55,45.494359,-73.560808,24663443,360,MONTREAL,H3C2G8,H3C,5,1,1,2, , , , , , , , , , , , , , ,5,3, ,2,1,4,1,4,1, ,2,2,1,1,2,2,2,1,3,1,2,2,1,1,2, ,0.91357010076408
56,45.454047,-73.864116,24663178,370,KIRKLAND,H9J1L3,H9J,21,1,1,1,2, , ,4,1,1,2,2,1,1,1,1,1,1, , , ,3,1,3,1,4,4,0,1,4,2,2,3,3,3,1,2,1,2,1,2,2,1,3,0.76672607558491
57,45.415517,-73.923653,24663111,376,BAIE-D'URFE,H9X3T8,H9X,29,1,1,1,1, , ,2,1,2,2,2,2,1,2,1,1,2, , , ,4,1,4,1,4,1, ,1,4,2,2,3,3,4,1,3,1,2,1,2,2,1,1,0.71318334403313
58,45.533696,-73.58132,24661911,386,MONTREAL,H2J1M6,H2J,2,1,1,2, , , , , , , , , , , , , , ,1,4, ,1,3,4,1,2,3,0,2,1,1,1,2,2,1,2,3,1,1,2,1,1,2, ,2.30148156975812
59,45.6067517552139,-73.5159306228161,24663235,394,MONTREAL,H1L,H1L,13,1,1,1,1, , ,4,1,2,2,2,1,1,2,2,1,1, , , ,4,4,2,1,4,1, ,2,9,2,1,1,1,4,3,1,1,2,2,2,1,1,3,0.71318334403313
60,45.54724,-73.584576,24661983,398,MONTREAL,H1Y1N2,H1Y,4,1,1,1,2, , ,2,3,2,2,2,2,4,1,2,1,1, , , ,4,4,4,2,4,2,0,2,1,1,1,2,2,4,3,3,2,2,2,1,1,1,1,0.5614779907308399
61,45.466641,-73.670134,24660800,408,COTE SAINT-LUC,H4W2C7,H4W,18,1,1,2, , , , , , , , , , , , , , ,3, , ,2,6,2,1,4,2,5,1,9,2,1,3,3,2,4,1,1,2,1,2,1,2, ,0.98007152863766
62,45.635074,-73.493925,24660052,422,MONTREAL,H1B4P2,H1B,17,1,1,1,2, , ,2,1,2,2,2,2,1,2,2,1,1, , , ,1,1,4,1,4,2,2,1,6,2,1,1,1,1,1,3,1,2,1,2,1,1,1,2.16279574167529
63,45.503959,-73.754003,24662987,443,ROXBORO,H8Y,H8Y,25,1,1,2, , , , , , , , , , , , , , ,9, , ,2,1,4,4,3,2,2,1,6,1,1,3,3,2,1,3,3,1,1,1,1,2, ,0.91357010076408
64,45.446569,-73.766814,24662255,472,DORVAL,H9S2R3,H9S,20,1,1,1,1,2, ,4,2,2,2,2,2,2,1,1,1,1, , , ,3,4,4,1,4,2,0,1,3,1,2,3,3,3,3,3,1,2,1,1,2,1,3,0.81856585972332
65,45.668166,-73.499955,24660023,477,POINTE-AUX-TREMBLES,H1A1J7,H1A,3,1,1,2, , , , , , , , , , , , , , ,3,1, ,2,1,4,4,4,2,2,1,9,1,1,1,1,2,1,3,3,2,1,1,1,2, ,0.91357010076408
66,45.527883,-73.560296,24661882,480,MONTREAL,H2K,H2K,16,1,1,2, , , , , , , , , , , , , , ,99, , ,1,3,2,1,3,2,1,2,9,1,1,2,2,1,2,1,1,1,2,1,1,2, ,2.30148156975812
67,45.562294,-73.644986,24662589,495,MONTREAL,H2M2R2,H2M,9,1,1,1,2, , ,2,1,2,2,2,2,1,2,1,9,1, , , ,3,4,4,1,2,1, ,1,9,2,1,2,2,3,3,3,1,1,1,2,1,1,1,0.76672607558491
68,45.547823,-73.661706,24660505,497,MONTREAL,H3L2N5,H3L,9,1,1,1,2, , ,2,2,2,2,2,2,1,1,2,2,1, , , ,1,1,2,1,4,6,4,1,9,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2.30148156975812
69,45.577689,-73.575945,24661692,508,MONTREAL,H1T1E3,H1T,4,1,1,2, , , , , , , , , , , , , , ,1, , ,1,1,4,2,2,2,99,2,2,2,1,2,2,1,1,3,2,1,2,2,1,2, ,2.16279574167529
70,45.549632,-73.583871,24661980,510,MONTREAL,H1Y1L6,H1Y,4,1,1,2, , , , , , , , , , , , , , ,1, , ,3,1,2,3,4,1, ,1,9,2,1,2,2,3,1,1,2,2,1,2,1,2, ,0.76672607558491
71,45.553377,-73.571508,24662012,521,MONTREAL,H1X1R9,H1X,4,1,1,2, , , , , , , , , , , , , , ,11, , ,3,4,4,1,4,2,0,1,3,2,1,2,2,3,3,3,1,2,1,2,1,2, ,0.76672607558491
72,45.531608,-73.684494,24662549,533,MONTREAL,H3M1Y1,H3M,9,1,1,1,2, , ,4,2,2,1,2,2,1,1,2,1,1, , , ,4,4,1,4,4,2,99,1,1,2,1,2,2,4,3,1,3,2,1,2,1,1,3,0.71318334403313
73,45.482923,-73.837575,24663138,535,DOLLARD-DES-ORMEAUX,H9G2R9,H9G,19,1,1,1,2, , ,4,2,1,2,2,1,2,1,1,1,1, , , ,3,1,3,1,4,2,0,1,9,2,2,3,3,3,1,2,1,2,1,2,2,1,3,0.76672607558491
74,45.502981,-73.778141,24662994,536,PIERREFONDS,H8Y2B7,H8Y,25,1,1,2, , , , , , , , , , , , , , ,4, , ,2,3,2,4,2,2,2,2,2,1,1,3,3,2,2,1,3,1,2,1,1,2, ,0.91357010076408
75,45.652375,-73.536262,,538,MONTREAL,H1B,H1B,17,1,1,2, , , , , , , , , , , , , , ,1,2, ,1,1,3,1,4,2,2,1,6,2,1,1,1,1,1,2,1,2,1,2,1,2, ,2.16279574167529
76,45.515212,-73.556039,24661928,559,MONTREAL,H2L2L5,H2L,16,1,1,2, , , , , , , , , , , , , , ,3, , ,3,1,2,2,4,1, ,1,3,1,1,2,2,3,1,1,2,2,1,1,1,2, ,0.81856585972332
77,45.628101,-73.619384,24663277,570,MONTREAL-NORD,H1G6L9,H1G,14,1,1,2, , , , , , , , , , , , , , ,3, , ,4,4,3,1,4,2,0,1,4,1,1,1,1,4,3,2,1,2,1,1,1,2, ,0.5614779907308399
78,45.599591,-73.529574,24660078,572,MONTREAL,H1L5M4,H1L,13,1,1,2, , , , , , , , , , , , , , ,1, , ,1,3,3,4,4,3,0,2,3,1,1,1,1,1,2,2,3,2,2,1,1,2, ,2.30148156975812
79,45.554195,-73.628238,24662600,573,MONTREAL,H2M2M6,H2M,9,1,1,1,2, , ,4,1,2,2,2,2,2,2,2,1,1, , , ,3,1,4,2,4,2,0,1,6,1,1,2,2,3,1,3,2,2,1,1,1,1,3,0.81856585972332
80,45.648367,-73.508274,24662923,577,POINTE-AUX-TREMBLES,H1B3G5,H1B,17,1,1,1,1, , ,3,1,2,2,2,1,1,2,2,9,2, , , ,2,1,3,1,4,2,2,1,5,2,1,1,1,2,1,2,1,2,1,2,1,1,2,0.98007152863766
81,45.527565,-73.574653,24661899,587,MONTREAL,H2J3K7,H2J,2,1,1,2, , , , , , , , , , , , , , ,4, , ,2,1,4,4,4,2,1,1,6,2,1,2,2,2,1,3,3,2,1,2,1,2, ,0.98007152863766
82,45.457886,-73.583471,24661024,595,MONTREAL,H4E1V4,H4E,5,1,1,2, , , , , , , , , , , , , , ,1, , ,9,9,9,9,9,99,99,9,9,1,1,2,2, , , , , , ,1,1,2, ,0.81856585972332
83,45.542726,-73.700731,24662513,607,MONTREAL,H3M2V1,H3M,9,1,1,2, , , , , , , , , , , , , , ,97,2, ,4,4,4,4,4,3,0,1,3,1,1,2,2,4,3,3,3,2,1,1,1,2, ,0.5614779907308399
84,45.549704,-73.567802,24662073,627,MONTREAL,H1X3G5,H1X,4,1,1,2, , , , , , , , , , , , , , ,5, , ,4,4,1,2,4,1, ,2,9,1,1,2,2,4,3,1,2,2,2,1,1,2, ,0.5614779907308399
85,45.518116,-73.637759,24661575,629,MONT-ROYAL,H3P2G1,H3P,33,1,1,2, , , , , , , , , , , , , , ,19, , ,3,1,3,4,4,1, ,2,9,1,2,2,2,3,1,2,3,2,2,1,2,2, ,0.81856585972332
86,45.565271,-73.570223,24662083,638,MONTREAL,H1T2E2,H1T,4,1,1,1,1, , ,2,1,2,2,2,1,1,2,2,1,1, , , ,2,2,2,4,4,2,2,2,3,2,1,2,2,2,1,1,3,2,2,2,1,1,1,0.98007152863766
87,45.564019,-73.585249,24662109,650,MONTREAL,H1X2C8,H1X,4,1,1,2, , , , , , , , , , , , , , ,4,5, ,2,1,4,4,4,3,0,2,3,1,1,2,2,2,1,3,3,2,2,1,1,2, ,0.91357010076408
88,45.497771,-73.584798,24663246,658,MONTREAL,H3G1B9,H3G,16,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,4,4,2,1, ,1,3,1,2,2,2,4,3,3,3,1,1,1,2,2, ,0.5614779907308399
89,45.45101,-73.574616,24661169,671,VERDUN,H4H1X9,H4H,7,1,1,2, , , , , , , , , , , , , , ,3,1, ,4,1,2,1,4,1, ,2,2,2,2,2,2,4,1,1,1,2,2,2,2,2, ,0.71318334403313
90,45.5018,-73.8049,24663005,690,ROXBORO,H8Y1M7,H8Y,25,1,1,1,2, , ,4,2,1,2,2,2,1,2,2,1,2, , , ,4,4,2,4,4,2,0,1,4,1,2,3,3,4,3,1,3,2,1,1,2,1,3,0.5614779907308399
91,45.507619,-73.572921,24661281,695,MONTREAL,H2X2C8,H2X,2,1,1,2, , , , , , , , , , , , , , ,4, , ,1,3,4,4,3,1, ,2,1,2,2,2,2,1,2,3,3,1,2,2,2,2, ,2.16279574167529
92,45.507281,-73.699383,24662453,699,SAINT-LAURENT,H4R2B1,H4R,27,1,1,2, , , , , , , , , , , , , , ,5, , ,4,4,4,4,4,2,0,2,9,1,1,3,3,4,3,3,3,2,2,1,1,2, ,0.5614779907308399
93,45.5552556624569,-73.6174629628658,24662626,713,SAINT-MICHEL,H2E,H2E,6,1,1,1,2, , ,1,3,1,2,2,2,1,1,2,9,2, , , ,2,6,2,4,4,5,5,1,2,2,2,2,2,2,4,1,3,2,1,2,2,1,1,0.98007152863766
94,45.589633,-73.615957,24663284,714,SAINT-LEONARD,H1R2V7,H1R,15,1,1,2, , , , , , , , , , , , , , ,4,5, ,3,6,2,4,4,2,0,2,5,2,1,1,1,3,4,1,3,2,2,2,1,2, ,0.76672607558491
95,45.461251,-73.634736,24660868,718,MONTREAL,H4B2G6,H4B,11,1,1,2, , , , , , , , , , , , , , ,97,11,16,4,4,3,1,4,1, ,2,1,1,1,2,2,4,3,2,1,2,2,1,1,2, ,0.5614779907308399
96,45.532635,-73.68825,24662551,724,MONTREAL,H3M1V7,H3M,9,1,1,2, , , , , , , , , , , , , , ,2,3, ,2,1,4,1,4,1, ,1,9,2,1,2,2,2,1,3,1,2,1,2,1,2, ,0.98007152863766
97,45.52835,-73.680371,24663354,739,MONTREAL,H4N1Z2,H4N,27,1,1,2, , , , , , , , , , , , , , ,6,4, ,3,1,2,1,4,2,0,2,4,1,1,3,3,3,1,1,1,2,2,1,1,2, ,0.81856585972332
98,45.648891,-73.589575,24662868,742,MONTREAL,H1E1C2,H1E,3,1,1,1,2, , ,4,2,2,2,2,2,3,1,1,1,1, , , ,1,5,4,1,4,4,0,1,9,2,1,1,1,1,4,3,1,2,1,2,1,1,3,2.16279574167529
99,45.605646,-73.53322,24660155,752,MONTREAL,H1K2W6,H1K,10,1,1,2, , , , , , , , , , , , , , ,1,97, ,3,1,4,1,4,1, ,2,3,2,1,1,1,3,1,3,1,2,2,2,1,2, ,0.76672607558491
100,45.527883,-73.560296,24661882,757,MONTREAL,H2K,H2K,16,1,1,2, , , , , , , , , , , , , , ,1, , ,1,1,2,4,4,2,2,2,3,1,1,2,2,1,1,1,3,2,2,1,1,2, ,2.30148156975812
101,45.625871,-73.604123,24662845,762,MONTREAL,H1E1R4,H1E,3,1,1,1,1, , ,3,1,1,2,2,2,1,2,2,1,1, , , ,2,2,2,1,4,2,0,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,0.91357010076408
102,45.580477,-73.542825,24660117,763,MONTREAL,H1N1G6,H1N,13,1,1,1,2, , ,4,1,1,2,2,2,3,1,1,1,1, , , ,3,4,2,2,4,2,0,2,1,2,1,1,1,3,3,1,2,2,2,2,1,1,3,0.76672607558491
103,45.612683,-73.544009,24662909,766,MONTREAL,H1K4R7,H1K,10,1,1,1,2, , ,4,1,1,2,2,2,2,2,1,1,1, , , ,3,4,2,2,4,3,0,1,3,2,1,1,1,3,3,1,2,2,1,2,1,1,3,0.76672607558491
104,45.6067517552139,-73.5159306228161,24663235,771,MONTREAL,H1L,H1L,13,1,1,2, , , , , , , , , , , , , , ,3, , ,2,1,2,1,4,1, ,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2, ,0.91357010076408
105,45.540857,-73.542564,24661749,778,MONTREAL,H1W1X9,H1W,13,1,1,2, , , , , , , , , , , , , , ,3,2, ,4,4,1,4,4,1, ,2,9,1,2,1,1,4,3,1,3,2,2,1,2,2, ,0.5614779907308399
106,45.53185,-73.615392,24661517,781,MONTREAL,H2S1J3,H2S,4,1,1,1,4, , ,2,2,1,2,2,2,3,1,1,1,2, , , ,1,1,4,2,2,2,1,1,6,1,1,2,2,1,1,3,2,1,1,1,1,1,1,2.30148156975812
107,45.448479,-73.590257,24661003,791,MONTREAL,H4E2N9,H4E,5,1,1,2, , , , , , , , , , , , , , ,2, , ,2,1,4,2,4,5,3,1,6,2,1,2,2,2,1,3,2,2,1,2,1,2, ,0.98007152863766
108,45.457818,-73.599431,24661043,796,MONTREAL,H4E3A9,H4E,5,1,1,2, , , , , , , , , , , , , , ,1, , ,1,1,4,1,4,3,1,2,4,1,1,2,2,1,1,3,1,2,2,1,1,2, ,2.30148156975812
109,45.575591,-73.63428,24660337,805,MONTREAL,H1Z3H3,H1Z,6,1,1,1,2, , ,2,1,2,2,2,2,1,1,1,2,1, , , ,1,1,4,1,4,9,1,1,6,2,1,2,2,1,1,3,1,2,1,2,1,1,1,2.16279574167529
110,45.482752,-73.622459,24663244,811,MONTREAL,H3W1Z4,H3W,11,1,1,2, , , , , , , , , , , , , , ,1, , ,4,4,4,4,4,2,0,1,6,1,2,2,2,4,3,3,3,2,1,1,2,2, ,0.5614779907308399
